id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
14056,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,458,3,441,5,success,1.4,96.99,-50.99,3.87,5197.03,no
14057,37,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,548,2,1036,0,nonexistent,-1.8,95.86,-44.95,1.29,5318.36,no
14058,43,management,married,high.school,no,yes,yes,cellular,nov,mon,73,3,1043,0,nonexistent,-0.1,89.93,-43,4.33,5367.26,no
14059,52,services,divorced,basic.4y,unknown,yes,no,telephone,may,thu,4069,3,362,4,nonexistent,1.1,93.82,-50.92,2.68,4962.94,no
14060,37,technician,married,professional.course,no,no,no,telephone,may,mon,81,3,1040,0,nonexistent,1.1,92.96,-35.48,5.06,5289.62,no
14061,30,technician,married,university.degree,no,yes,no,cellular,nov,fri,207,1,2,1,success,-3.4,97,-30.22,0.74,4816.8,yes
14062,35,technician,single,high.school,no,yes,no,telephone,apr,thu,199,0,1035,0,nonexistent,-1.8,91.02,-48.98,1.4,5032.81,no
14063,47,technician,divorced,university.degree,no,yes,no,telephone,jun,wed,2045,3,431,1,success,1.4,90.9,-34.93,2.33,4980.23,no
14064,36,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,320,6,1009,0,nonexistent,1.4,91.66,-41.46,5,5029.43,no
14065,35,admin.,married,high.school,no,no,no,cellular,apr,thu,4824,3,286,0,nonexistent,-1.8,94.31,-33.69,3.39,5079.23,no
14066,98,entrepreneur,married,basic.6y,yes,yes,no,cellular,may,tue,49,25,1004,0,nonexistent,1.1,94.65,-37.3,4.87,5040.46,no
14067,32,services,single,high.school,no,no,no,telephone,may,wed,390,3,1045,0,nonexistent,1.1,96.53,-35.96,4.61,5434.97,no
14068,32,admin.,single,university.degree,no,yes,yes,cellular,may,fri,1799,2,456,5,failure,-1.8,92.02,-33.25,1.14,5207.01,yes
14069,36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2277,1,872,0,failure,1.1,92.57,-49.16,2.12,5120.35,no
14070,44,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1220,2,771,4,failure,1.4,95.57,-48.6,2.13,4996.82,no
14071,38,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,thu,27,0,973,0,nonexistent,1.4,96.16,-40.88,5.03,5249.01,no
14072,26,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,126,1,1011,0,nonexistent,1.4,92.38,-42.76,5.16,5066.02,no
14073,28,services,single,illiterate,no,yes,yes,cellular,jul,wed,47,12,1029,1,failure,-0.1,90.4,-40.23,4.11,5185.4,no
14074,32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,43,0,1039,0,nonexistent,1.4,93.72,-37.03,5.09,5191.5,no
14075,27,admin.,single,high.school,no,no,no,cellular,aug,wed,2411,3,94,1,success,-2.9,95.1,-36.33,1.78,5057.77,no
14076,34,admin.,married,university.degree,no,no,no,cellular,may,wed,215,1,1035,0,nonexistent,-1.8,93.54,-47.17,1.28,5063.4,no
14077,60,retired,married,university.degree,no,no,no,telephone,aug,wed,1997,2,721,4,success,-1.7,93.69,-44.55,2.81,4969.47,yes
14078,45,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,484,1,955,0,nonexistent,1.4,93.23,-41.54,4.89,4982.37,no
14079,46,technician,married,professional.course,unknown,yes,no,cellular,jul,thu,5,2,1046,0,nonexistent,1.4,93.73,-40.6,5.13,5118.3,no
14080,30,admin.,divorced,high.school,no,yes,no,cellular,nov,tue,895,1,963,0,nonexistent,-0.1,94.22,-41.2,4.26,4951.59,no
14081,58,retired,married,professional.course,no,no,no,cellular,aug,wed,2187,4,289,5,success,1.4,91.03,-41.14,4.8,5135.63,no
14082,44,self-employed,divorced,unknown,unknown,no,no,telephone,may,mon,155,20,966,0,nonexistent,-1.8,97.07,-44.93,1.44,4976.72,yes
14083,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,214,2,15,1,success,-1.7,94.4,-40.21,0.81,5001.58,no
14084,39,blue-collar,married,basic.6y,no,no,no,telephone,jul,thu,4683,2,297,0,nonexistent,1.4,94.35,-29.84,3.83,5093.8,no
14085,29,technician,married,professional.course,no,no,no,cellular,may,wed,182,1,949,0,nonexistent,-1.8,96.42,-46.7,1.32,5252.07,no
14086,39,admin.,single,basic.6y,unknown,no,no,telephone,may,tue,66,0,1018,0,nonexistent,1.1,92.02,-35.08,4.94,5424.59,no
14087,34,admin.,married,high.school,no,yes,no,telephone,may,mon,78,3,1008,0,nonexistent,1.1,98.59,-37.09,4.85,5118.32,no
14088,57,admin.,married,unknown,unknown,no,yes,telephone,may,mon,1419,2,792,6,success,1.1,91.74,-40.76,0.88,5300.46,no
14089,28,self-employed,married,professional.course,no,no,no,cellular,may,tue,33,2,972,1,failure,-1.8,94.1,-45.27,1.27,5027.71,no
14090,47,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,314,1,1009,0,nonexistent,-1.8,94.56,-48.7,1.46,4930.82,no
14091,35,admin.,divorced,high.school,no,yes,yes,telephone,may,tue,121,0,1032,0,nonexistent,1.1,91.45,-36.76,4.84,5056.03,no
14092,40,housemaid,single,university.degree,no,yes,no,telephone,may,mon,8,4,1005,0,nonexistent,-1.8,91.68,-44.25,1.34,4884.93,no
14093,33,entrepreneur,married,university.degree,no,yes,no,telephone,jul,wed,196,2,432,5,failure,1.4,96.53,-45.48,3.46,5248.68,no
14094,45,blue-collar,divorced,basic.9y,no,no,no,cellular,may,tue,292,1,986,0,nonexistent,-1.8,95.86,-43.89,1.34,5012.41,no
14095,38,admin.,married,university.degree,no,no,yes,cellular,aug,thu,1508,3,1003,0,nonexistent,1.4,91.1,-35.12,5.17,5071.25,yes
14096,53,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,may,wed,246,2,1048,0,nonexistent,-1.8,89.54,-45.5,1.25,4864.54,no
14097,85,technician,unknown,basic.4y,unknown,unknown,yes,cellular,dec,mon,657,31,364,0,nonexistent,-1.1,94.1,-39.06,2.59,4984.3,no
14098,50,admin.,married,university.degree,no,no,no,cellular,nov,tue,1549,1,705,4,success,-0.1,94.74,-43.14,2.36,5285.97,no
14099,34,management,married,university.degree,no,no,no,cellular,aug,mon,1509,2,414,4,nonexistent,-2.9,98.64,-41.91,4.6,4850.1,no
14100,37,technician,married,university.degree,no,yes,no,cellular,jun,wed,272,0,1000,0,nonexistent,-2.9,91.1,-40.06,1.27,5238.63,no
14101,50,admin.,married,university.degree,no,no,yes,telephone,may,mon,343,2,1046,0,nonexistent,1.1,95.68,-35.41,4.87,5279.24,no
14102,33,admin.,single,high.school,no,no,no,cellular,apr,fri,417,1,1032,0,nonexistent,-1.8,93.54,-47.94,1.42,4905.33,no
14103,31,admin.,single,university.degree,no,yes,yes,cellular,may,fri,2605,4,672,2,success,-1.8,89.29,-42.03,1.48,5291.01,no
14104,38,admin.,single,university.degree,no,yes,no,cellular,aug,mon,111,1,977,0,nonexistent,1.4,92.5,-34.87,4.93,5107.85,no
14105,40,admin.,married,high.school,no,yes,no,cellular,may,fri,106,0,999,1,failure,-1.8,96.42,-44.95,1.36,5094,no
14106,56,retired,married,basic.4y,unknown,yes,no,cellular,aug,thu,835,3,985,5,nonexistent,1.4,95.14,-27.36,1.69,5305.7,no
14107,31,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,4312,0,189,1,success,-1.8,93.45,-44.84,2.35,5260.83,yes
14108,29,admin.,married,university.degree,no,yes,no,cellular,aug,mon,69,0,1017,0,nonexistent,1.4,92.88,-36.6,4.86,5452.9,no
14109,40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,3660,1,552,1,failure,1.4,97.46,-47.85,2.5,5307.91,no
14110,21,student,single,high.school,no,no,no,cellular,may,fri,2615,1,666,1,success,-1.8,94.88,-36.08,2.28,4987.69,no
14111,36,admin.,married,professional.course,no,no,no,cellular,may,thu,3465,1,564,2,success,-1.8,91.49,-37.81,2.6,5171.98,no
14112,37,admin.,single,university.degree,no,no,no,cellular,oct,wed,3530,1,761,4,failure,-3.4,94.4,-29.41,4.62,5032.48,no
14113,56,entrepreneur,married,basic.4y,unknown,yes,no,cellular,jul,thu,20,19,1002,0,nonexistent,1.4,97.76,-41.41,5.16,5144.45,no
14114,37,technician,married,professional.course,unknown,no,no,telephone,nov,wed,98,1,984,0,nonexistent,-0.1,89.93,-42,4.22,5237.36,no
14115,46,admin.,married,high.school,no,yes,no,telephone,jun,wed,93,1,1009,0,nonexistent,1.4,96.63,-41.5,5.15,5275.15,no
14116,27,unknown,single,high.school,unknown,yes,yes,cellular,may,mon,660,1,1003,5,nonexistent,-1.8,89.37,-30.95,4.31,5037.98,no
14117,54,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,109,0,973,0,nonexistent,1.4,97.18,-36.71,4.93,5013.74,no
14118,34,management,single,university.degree,no,no,yes,cellular,may,wed,132,5,950,0,nonexistent,-1.8,93.45,-45.69,1.33,5104.19,no
14119,28,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,41,0,988,0,nonexistent,-0.1,92.36,-42.25,4.15,5278.93,no
14120,34,technician,single,university.degree,no,yes,yes,cellular,aug,thu,203,0,1032,0,nonexistent,1.4,89.98,-36.78,4.97,4998.06,no
14121,51,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,4765,1,393,1,success,1.1,96.36,-40.36,1.41,4896.71,no
14122,37,blue-collar,single,high.school,no,yes,no,telephone,may,wed,218,1,1010,0,nonexistent,1.1,97.18,-35.85,4.67,5450.55,no
14123,71,self-employed,single,professional.course,unknown,yes,yes,telephone,jul,thu,4108,2,24,3,nonexistent,-2.9,88.99,-29.09,4.2,4856.22,yes
14124,24,admin.,single,high.school,no,no,no,telephone,jul,wed,39,6,1013,0,nonexistent,1.4,93.54,-44.4,5.1,5275.15,no
14125,43,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,78,3,1012,0,nonexistent,1.4,97.36,-36.35,5.04,5076.48,no
14126,61,unknown,married,unknown,unknown,no,no,telephone,may,mon,129,3,977,0,nonexistent,1.1,94.18,-37.96,4.68,4978.16,no
14127,53,services,married,high.school,no,no,no,telephone,may,tue,158,2,983,0,nonexistent,1.1,92.3,-34.9,4.83,5107.94,no
14128,35,blue-collar,married,high.school,no,yes,no,cellular,may,wed,1551,1,115,1,success,-1.8,92.56,-47.8,2.99,4979.43,no
14129,23,services,single,high.school,no,yes,no,cellular,jul,thu,891,2,8,2,failure,-1.7,90.91,-39.57,0.87,4776.96,yes
14130,29,admin.,single,high.school,no,yes,no,cellular,jul,wed,130,0,965,0,nonexistent,1.4,91,-42.57,4.8,5029.43,no
14131,39,admin.,married,basic.6y,unknown,no,no,cellular,apr,tue,172,1,866,1,success,-1.8,95.86,-35.04,4.56,4974.75,no
14132,42,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,mon,34,0,972,0,nonexistent,1.4,91.06,-41.38,4.84,5207.18,no
14133,26,admin.,single,university.degree,no,yes,no,cellular,jul,wed,418,5,1005,0,nonexistent,1.4,96.92,-44.53,4.99,5348.34,no
14134,49,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,wed,172,0,974,0,nonexistent,1.4,95.79,-41.5,4.88,5181.04,no
14135,47,services,married,basic.4y,no,no,no,cellular,may,tue,1131,3,1022,0,nonexistent,-1.8,93.82,-45.04,1.4,5252.07,no
14136,57,management,divorced,high.school,no,no,no,telephone,may,tue,457,0,986,0,nonexistent,1.1,93.9,-36.14,5.08,5061.22,no
14137,55,admin.,married,high.school,no,no,no,cellular,may,fri,1100,1,203,5,success,-1.8,92.1,-30.97,2.51,4997.77,no
14138,51,management,married,university.degree,unknown,no,no,cellular,jul,wed,193,1,1046,0,nonexistent,1.4,97.95,-42.35,4.92,5050.34,no
14139,53,admin.,married,high.school,unknown,no,no,cellular,aug,thu,3665,1,432,2,failure,1.4,92.13,-40.62,2.23,4905.63,no
14140,32,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,tue,545,1,961,0,nonexistent,1.4,97.01,-41.58,5.15,5154.9,no
14141,30,technician,married,professional.course,no,no,no,cellular,aug,mon,796,0,171,0,nonexistent,1.4,96.42,-47.69,4.57,5347.87,no
14142,40,admin.,married,university.degree,no,no,no,cellular,aug,fri,242,3,416,1,success,1.4,96.02,-47.5,1.53,5198.12,no
14143,34,services,married,professional.course,no,yes,yes,cellular,jul,thu,3475,3,534,6,success,1.4,98.95,-41.72,3.96,5188.95,yes
14144,36,services,married,basic.6y,no,no,no,telephone,may,mon,1296,5,212,1,failure,1.1,97.63,-33.34,4.67,5254.11,no
14145,33,admin.,single,university.degree,no,yes,no,cellular,jul,wed,98,3,1005,0,nonexistent,-2.9,91.91,-32.89,1.03,5020.36,yes
14146,34,student,single,university.degree,unknown,no,no,telephone,may,thu,3050,0,381,2,nonexistent,1.1,89.72,-51.49,4.67,5018.5,no
14147,42,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,813,0,1044,0,nonexistent,1.1,98.12,-37.27,4.68,5092.37,no
14148,28,services,single,high.school,no,yes,no,cellular,jul,wed,108,3,974,0,nonexistent,1.4,90.72,-41.84,5.04,5149.67,no
14149,41,management,married,unknown,no,no,yes,cellular,jul,mon,90,2,991,0,nonexistent,1.4,96.73,-43.93,4.84,5353.57,no
14150,32,student,single,high.school,unknown,yes,no,telephone,may,tue,3520,0,188,2,success,1.1,90.44,-39.05,4.61,5339.04,no
14151,46,unknown,married,unknown,unknown,no,yes,telephone,jun,thu,95,0,962,0,nonexistent,1.4,95.5,-41.08,4.91,5097.39,no
14152,48,admin.,married,basic.9y,unknown,no,no,cellular,may,fri,169,2,1034,1,failure,-1.8,92.14,-47.3,1.27,5104.19,no
14153,34,self-employed,married,high.school,unknown,yes,no,cellular,aug,mon,1011,0,455,4,failure,1.4,94.6,-41.01,1.84,4966.59,no
14154,27,technician,married,basic.9y,no,yes,no,cellular,apr,thu,742,1,953,0,nonexistent,-1.8,88.88,-47.99,1.47,4986.91,no
14155,49,management,married,university.degree,unknown,yes,no,cellular,aug,mon,4435,4,743,2,failure,1.4,96.48,-35.82,2.66,5317.31,yes
14156,35,admin.,married,high.school,no,yes,no,telephone,may,mon,2082,1,91,6,nonexistent,1.1,96.97,-48.23,4.86,5113,no
14157,35,admin.,married,high.school,no,no,yes,telephone,jun,fri,78,4,954,0,nonexistent,1.4,92.57,-42.76,4.81,5395.39,no
14158,42,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,501,1,1037,0,nonexistent,1.4,96.26,-43.25,4.8,5259.46,no
14159,28,unemployed,single,basic.6y,unknown,no,yes,cellular,dec,tue,235,2,874,6,nonexistent,-0.1,92.39,-44.75,2.6,5197.61,no
14160,36,admin.,single,high.school,no,no,no,cellular,mar,wed,3421,1,589,2,nonexistent,-1.8,94.55,-48.03,2.11,4856.51,yes
14161,44,admin.,single,university.degree,no,yes,no,cellular,nov,thu,23,3,1032,0,nonexistent,-0.1,93.57,-43.51,4.01,5367.26,no
14162,27,student,single,university.degree,unknown,no,no,cellular,may,tue,132,3,965,0,nonexistent,-1.8,88.34,-47.77,1.23,5032.81,no
14163,35,admin.,single,high.school,no,yes,yes,telephone,may,mon,56,1,1000,0,nonexistent,1.1,96.43,-36.47,4.67,4941.83,no
14164,54,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,3173,2,781,6,success,1.4,93.75,-48.5,2.72,5133.09,no
14165,58,technician,divorced,professional.course,no,no,no,cellular,aug,fri,74,7,998,0,nonexistent,1.4,90.64,-36.53,5.13,5102.62,no
14166,30,admin.,single,high.school,no,yes,no,telephone,may,thu,170,2,970,0,nonexistent,1.1,93.52,-36.94,4.84,5071.6,no
14167,47,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,191,2,980,1,failure,-0.1,97.2,-41.62,4.06,5071.1,no
14168,44,admin.,single,university.degree,no,yes,no,cellular,jul,fri,4873,3,316,4,nonexistent,1.4,94.29,-33.47,1.32,4965.28,no
14169,39,services,married,high.school,no,yes,no,cellular,apr,thu,144,1,961,0,nonexistent,-1.8,91.02,-48.27,1.46,5048.1,no
14170,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,182,1,1026,0,nonexistent,1.1,92.86,-35.34,4.68,5123.51,no
14171,37,admin.,single,high.school,no,no,no,telephone,jul,fri,228,2,998,0,nonexistent,1.4,94.29,-42.57,4.84,5311.74,no
14172,48,technician,divorced,professional.course,unknown,no,no,cellular,aug,thu,4319,2,336,6,success,1.4,96.23,-35.07,1.75,5348.41,no
14173,47,admin.,married,high.school,unknown,no,no,cellular,aug,thu,307,8,83,6,failure,1.4,91.19,-43.6,1.01,5296.72,no
14174,35,admin.,single,university.degree,no,yes,no,cellular,may,thu,19,7,990,1,failure,-1.8,90.1,-44.9,1.21,4941.02,no
14175,48,admin.,married,basic.9y,no,yes,yes,telephone,jul,thu,44,4,980,0,nonexistent,1.4,89.22,-40.94,4.84,5311.74,no
14176,29,management,single,university.degree,no,no,no,cellular,aug,mon,310,1,982,0,nonexistent,-2.9,94.13,-32.34,0.85,5330.01,no
14177,41,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,1674,3,123,0,success,1.4,94.72,-36.51,2.01,4879.86,no
14178,47,technician,divorced,professional.course,no,no,yes,cellular,jul,fri,2657,6,696,0,nonexistent,1.4,95.62,-27.67,3.06,5159.15,no
14179,29,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,213,2,992,0,nonexistent,1.1,93.14,-36.1,4.88,5216.95,no
14180,20,student,single,high.school,no,yes,no,cellular,nov,wed,164,1,7,1,success,-3.4,89.86,-30.64,0.73,5072.69,yes
14181,39,services,married,high.school,no,yes,no,telephone,may,tue,33,11,1038,0,nonexistent,-1.8,89.17,-47.03,1.23,4890.03,no
14182,44,management,divorced,university.degree,no,yes,no,cellular,jul,tue,78,0,1012,0,nonexistent,1.4,92.88,-41.67,5.06,5086.94,no
14183,37,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,92,3,969,0,nonexistent,1.1,91.92,-34.76,4.78,5170.23,no
14184,87,management,unknown,basic.6y,no,unknown,no,telephone,jun,mon,685,24,952,0,nonexistent,-1.8,95.68,-45.63,1.47,5027.71,no
14185,34,self-employed,married,university.degree,no,no,no,cellular,aug,thu,78,2,974,0,nonexistent,-2.9,96.81,-31.36,0.86,5299.55,no
14186,32,admin.,married,high.school,unknown,yes,no,telephone,may,fri,847,2,192,6,success,1.1,97.98,-46.98,3.25,5203.99,no
14187,56,services,married,basic.4y,unknown,no,no,cellular,aug,thu,96,7,965,0,nonexistent,1.4,97.46,-37.11,4.92,5034.66,no
14188,25,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,4420,0,451,0,success,1.4,94.47,-29.75,4.17,4849.72,no
14189,56,management,married,basic.4y,no,no,no,cellular,nov,mon,323,1,1018,0,nonexistent,-0.1,90.87,-42,4.25,5133.45,no
14190,30,services,single,high.school,no,unknown,unknown,telephone,may,mon,467,5,1023,0,nonexistent,1.1,89.29,-37.09,4.74,5154.66,no
14191,28,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,63,1,1024,0,nonexistent,1.4,92.69,-44.74,4.72,4998.06,no
14192,29,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,174,0,9,1,success,-1.8,90.19,-34.34,0.62,4983.65,yes
14193,25,services,single,basic.9y,no,no,yes,cellular,jul,wed,426,1,1028,0,nonexistent,1.4,94.38,-43.34,5.15,5280.38,no
14194,31,admin.,married,high.school,no,no,no,telephone,jun,thu,923,3,966,0,nonexistent,1.4,93.61,-43.59,4.98,5421.53,yes
14195,40,technician,single,professional.course,no,yes,no,cellular,may,fri,4584,0,207,4,nonexistent,-1.8,88.61,-47.68,3.72,5228.59,yes
14196,57,blue-collar,married,basic.4y,no,no,no,cellular,mar,tue,233,2,965,0,nonexistent,-1.8,90.52,-50.8,1.45,5119.49,yes
14197,34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,94,7,993,0,nonexistent,1.4,92.67,-40.46,4.73,5374.48,no
14198,42,services,married,high.school,unknown,unknown,unknown,telephone,may,wed,55,3,1023,0,nonexistent,1.1,95.77,-38,4.75,5040.46,no
14199,26,blue-collar,married,unknown,no,yes,no,telephone,jul,wed,145,1,984,0,nonexistent,1.4,90.91,-44.23,4.73,5332.66,no
14200,53,management,married,basic.9y,unknown,yes,yes,cellular,jul,fri,998,2,959,0,nonexistent,1.4,96.54,-43.72,5.11,5181.04,yes
14201,32,services,single,high.school,no,no,no,telephone,may,mon,730,0,997,0,nonexistent,1.1,92.3,-35.12,4.66,5081.98,no
14202,43,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,2422,0,168,0,success,-1.8,90.38,-28.16,1.52,4922.07,no
14203,32,technician,single,university.degree,no,no,no,telephone,may,fri,201,0,1014,0,nonexistent,1.1,96.15,-35.38,4.79,5279.24,no
14204,33,services,divorced,high.school,no,no,yes,cellular,jul,thu,2513,6,48,1,failure,1.4,93.52,-37.18,0.98,5072.3,no
14205,34,management,married,high.school,no,yes,no,cellular,nov,tue,1200,1,53,6,success,-0.1,98.15,-29.8,2.38,5405.2,no
14206,27,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,thu,204,0,1031,0,nonexistent,1.4,92.48,-40.58,5.01,5390.17,no
14207,30,technician,single,university.degree,no,yes,no,cellular,aug,fri,235,1,1039,0,nonexistent,1.4,92.22,-37.25,5.2,5249.01,no
14208,34,admin.,single,high.school,no,no,yes,telephone,may,fri,666,0,194,0,failure,1.1,90.15,-30.84,4.73,5152.04,yes
14209,41,services,married,basic.9y,no,yes,no,telephone,may,tue,243,0,1006,0,nonexistent,1.1,90.32,-37.09,4.78,5076.79,no
14210,59,blue-collar,married,basic.4y,no,yes,no,cellular,nov,tue,2032,2,571,3,success,-1.1,92.26,-38.23,3.46,5036.91,no
14211,31,admin.,married,high.school,no,yes,no,cellular,may,tue,2047,1,180,4,success,-1.8,91.55,-46.24,1.08,5282.9,no
14212,30,entrepreneur,married,high.school,no,yes,no,telephone,nov,wed,823,2,893,5,nonexistent,-0.1,92.13,-52.28,0.7,5135.26,no
14213,28,admin.,married,professional.course,yes,unknown,yes,telephone,dec,thu,554,44,1044,0,nonexistent,1.4,94.95,-43.55,4.77,5384.94,yes
14214,60,admin.,married,university.degree,no,yes,no,telephone,jun,wed,47,1,993,0,nonexistent,1.4,91.72,-40.71,4.97,5332.66,no
14215,54,technician,married,basic.9y,unknown,unknown,unknown,telephone,may,fri,128,1,997,0,nonexistent,1.1,97.18,-37.38,4.93,4931.45,no
14216,38,management,married,unknown,no,yes,no,cellular,jul,tue,3277,9,465,5,nonexistent,1.4,94.97,-40.83,3.68,4821.72,no
14217,42,blue-collar,divorced,unknown,no,yes,no,telephone,jun,mon,170,1,961,0,nonexistent,1.4,95.4,-42.67,4.79,5259.46,no
14218,57,retired,married,basic.4y,unknown,yes,no,telephone,may,mon,126,1,1023,0,nonexistent,1.1,89.85,-35.78,4.97,5403.83,no
